id,blog_date,blog_title,flag,social_media,post_text,post_date,blog_check,blog_conclusion,post_view,post_likes,post_comment,post_share,post_url,archive_url,blog_url,thumbnail
351,24/09/2025,Raffi Ahmad Dijemput Paksa KPK,SALAH,Twitter,"“Dan ini momen Raffi Ahmad dijemput paksa oleh KPK.
SALSA ERWINA BONGKAR FAKTA MENGEJUTKAN TENTANG RAFFI AHMAD!!!
Mengejutkan Salsa Erwina bongkar sisi gelapnya Raffi Ahmad. Ada isu pencucian uang dikalangan artis
P3ncuci4n u4ng yg berkaitan dengan korvpsi 271 trilyun
Netizen 1:padahal udah banyak uangnya yah.masih kurang aja
Netizen 2: Raffi Ahmad orang baik gak percaya aku”",24/09/2025,,,0,0,0,0,https://turnbackhoax.id/2025/09/24/salah-raffi-ahmad-dijemput-paksa-kpk,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/09/HEADER-Dark-Background-54-678x381.png
352,24/04/2025,Pemerintah Tutup Kasus Ladang Ganja di Bromo karena Tumbuh dari Kotoran Burung,SALAH,Twitter,“Pemerintah sudah menutup kasus ini. Ternyata pohon itu tumbuh karena d bawa oleh kotoran burung yg membawa biji tanaman itu. Dan tersebar di 59 titik lokasi d Bromo. Cuma burung ternyata sodara-sodara.”,24/04/2025,,,0,0,0,0,https://turnbackhoax.id/2025/04/24/salah-pemerintah-tutup-kasus-ladang-ganja-di-bromo-karena-tumbuh-dari-kotoran-burung,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/04/HEADER-Light-Background-12-678x381.png
353,14/08/2025,Tautan Pendaftaran Loker SKK Migas Petrochina International,SALAH,Twitter,"“SKK Migas Petrochina International Jabung Ltd Buka Rekrutmen Besar Besaran. Cek Posisi dan cara daftarnya👇
KUALIFIKASI
• Terbuka untuk umum
• Tersedia berbagai macam posisi
• Gaji pokok 10-25 Juta/Bulan
• Mendapatkan asuransi, hak cuti & bonus”",14/08/2025,,,0,0,0,0,https://turnbackhoax.id/2025/08/14/penipuan-tautan-pendaftaran-loker-skk-migas-petrochina-international,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/08/HEADER-Dark-Background-12-678x381.png
354,08/10/2025,Elon Musk Tewas dalam Insiden Kebakaran di Burj Khalifa,SALAH,Twitter,"“Tewas Saat Liburan di Dubai
Elon Musk orang terkaya dibumi saat ini megnalami insiden digedung Burj Khalifa yaitu kebakaran hebat sampai-sampai mengambrukan bangunan mewah tersebut dan juga Elon menjadi korban insiden tersebut, hingga saat ini Elon Musk belum ditemukan keberadaannya, kita doakan yang terbaik ya”",08/10/2025,,,0,0,0,0,https://turnbackhoax.id/2025/10/08/salah-elon-musk-tewas-dalam-insiden-kebakaran-di-burj-khalifa,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/10/HEADER-Light-Background-9-678x381.png
355,14/11/2024,Anies Beri Dukungan ke Ridwan Kamil di Pilkada Jakarta,SALAH,Twitter,"“Pak anies mendukung Ridwan Kamil untuk menjadi Gubernur Jakarta. Semakin mantap nih pasangan RIDO, yakin menang 1 putaran”",14/11/2024,,,0,0,0,0,https://turnbackhoax.id/2024/11/14/salah-anies-beri-dukungan-ke-ridwan-kamil-di-pilkada-jakarta,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/11/10-678x381.jpg
356,20/02/2025,Tautan Lowongan Kerja PT Sentosa Laju Sejahtera,SALAH,Twitter,"“ WE ARE HIRING!
PT Sentosa Laju Sejahtera (LSN Group) membuka kesempatan kerja di utamakan di wilayah kalimantan untuk posisi sebagai mekanik alat berat
Untuk pendaftaran klik link di bawah ini
”",20/02/2025,,,0,0,0,0,https://turnbackhoax.id/2025/02/20/penipuan-tautan-lowongan-kerja-pt-sentosa-laju-sejahtera,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/02/HEADER-Light-Background-7-678x381.png
357,24/09/2025,Anggota DPR Gebrak Meja saat Sidang Menolak RUU Perampasan Aset,SALAH,Twitter,"“Anggota DPR ricuh Viral disoraki full arogan hingga gedor gedor meja saat sidang. Anggota DPR benar-benar Menolak RUU PERAMPASAN ASET, bagaimana ini arogan sekali.”",24/09/2025,,,0,0,0,0,https://turnbackhoax.id/2025/09/24/salah-anggota-dpr-gebrak-meja-saat-sidang-menolak-ruu-perampasan-aset,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/09/gebrakmeja-678x381.jpg
358,12/11/2024,Wamen PPPA Veronica Tan Berbagi Bantuan Modal dan Biaya Sekolah,SALAH,TikTok,"“Halo semua saya Veronica Tan, wakil menteri di Kabinet Presiden Indonesia. Perkenalkan ini akun TikTok pertama saya. Siapa saja yang menemukan video ini, saya akan memberikan bantuan buat kalian yang sedang membutuhkan modal usaha dan biaya sekolah sebesar Rp20.000.000. Bantuan ini akan saya berikan bagi yang sudah ketahuan follow dan share video ini. Ingat ini sudah menjadi rezeki kalian, amin. Terima kasih.”",12/11/2024,,,0,0,0,0,https://turnbackhoax.id/2024/11/12/penipuan-wamen-pppa-veronica-tan-berbagi-bantuan-modal-dan-biaya-sekolah,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/11/Untitled-design-3-678x381.png
359,25/03/2025,Erick Thohir Bakal Ganti Patrick Kluivert Usai Timnas Kalah Lawan Australia,SALAH,Twitter,"LANGSUNG DIPUTUSKAN HARI INI. KALAH DENGAN AUSTRALIA, PATRICK KLUIVERT LANGSUNG ANGKAT KAKI",25/03/2025,,,0,0,0,0,https://turnbackhoax.id/2025/03/25/salah-erick-thohir-bakal-ganti-patrick-kluivert-usai-timnas-kalah-lawan-australia,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/03/HEADER-Dark-Background-1-1-678x381.png
360,12/12/2024,Waketum Partai Garuda Babak Belur Akibat Bela Gibran,SALAH,Twitter,"WARGA NGAMUK !! KOAR-KOAR BELA GIBRAN WAKETUM PARTAI GARUDA BERAKHIR BABAK BELUR
BREAKING NEWS
AUTO BABAK BELUR
KOAR2 BELE GIBRAN WAKETUM GARUDA BERAKHIR NGENES",12/12/2024,,,0,0,0,0,https://turnbackhoax.id/2024/12/12/salah-waketum-partai-garuda-babak-belur-akibat-bela-gibran,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/12/1.-Waketum-Garuda-678x381.jpg
361,31/07/2025,Pemprov Jabar Sudah Lunasi Utang Rp300 M ke BPJS Kesehatan,SALAH,Twitter,"“Dedi Mulyadi hut4ng BPJS yang 300 miliar sudah dib4y4r
Jika masih ada rumah sakit yang menolak memp3rsulit atau pelayanan kurang baik l4porkan s4ja atau vir4lkan”",31/07/2025,,,0,0,0,0,https://turnbackhoax.id/2025/07/31/salah-pemprov-jabar-sudah-lunasi-utang-rp300-m-ke-bpjs-kesehatan,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/07/HEADER-Dark-Background-27-2-678x381.png
362,18/11/2024,Prabowo Kunker ke Luar Imbas di Dalam Negeri Ada Kemelut FufuFafa,SALAH,Twitter,“Pantes si Wowo lari ke LN alasan kunker….! Kondisi dalam negri banyak kemelut akibat ulah Jokowi dan FufuFafa maka dipasrahkan tanggung jawab ke wakilnya. Pinter juga…! Penjajah saja dah siap² halau masa”.,18/11/2024,,,0,0,0,0,https://turnbackhoax.id/2024/11/18/salah-prabowo-kunker-ke-luar-imbas-di-dalam-negeri-ada-kemelut-fufufafa,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-18-at-20.49.17-678x381.jpeg
363,16/09/2025,Video “Sahroni Salahkan Polisi Usai Rumahnya Dijarah”,SALAH,Twitter,"“PERNYATAAN SAHRONI PIHAK KEPOLISIAN LEMAH MENGATASI PREMANISME
SETELAH KE 3 RUMAH SAHRONI HABIS DI JARAH LANTAS DI SALAHKAN POLISI? !!”",16/09/2025,,,0,0,0,0,https://turnbackhoax.id/2025/09/16/salah-video-sahroni-salahkan-polisi-usai-rumahnya-dijarah,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/09/HEADER-Light-Background-10-678x381.png
364,30/04/2024,BANTUAN SENILAI RP75 JUTA DARI BPJS KESEHATAN,SALAH,Twitter,"Salam Sehat Sahabat. Mohon maaf Sahabat. BPJS Kesehatan tidak mengeluarkan Bantuan dana apapun.
""Hati-hati terhadap penipuan yang atas namakan petugas BPJS Kesehatan yang menghubungi Anda melalui telepon"" Terima kasih 🙂 . -na
— BPJS Kesehatan RI (@BPJSKesehatanRI)",30/04/2024,,,0,0,0,0,https://turnbackhoax.id/2024/04/30/salah-bantaun-senilai-rp75-juta-dari-bpjs-kesehatan,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/04/Screenshot-1491-600x381.png
365,03/12/2024,Tautan Pendaftaran Loker Roti’o,SALAH,WhatsApp,"Lowongan kerja ROTI’O untuk lulusan SMA SMK D3 S1, info kualifikasi pendidikan silahkan cek persyaratan kualifikasi di Whatsapp",03/12/2024,,,0,0,0,0,https://turnbackhoax.id/2024/12/03/penipuan-tautan-pendaftaran-loker-rotio,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/12/WhatsApp-Image-2024-11-28-at-11.33.53-678x381.jpeg
366,18/02/2024,Bus gratis untuk pendukung kampanye 10/2/2024 di JIS dibakar,SALAH,Twitter,“Bus yg di gratiskanpemiliknya untukmembawa pendukung01 kampanye di JIS Tgl10 /2 2024 nanti dibakar!?”,18/02/2024,,,0,0,0,0,https://turnbackhoax.id/2024/02/18/salah-bus-gratis-untuk-pendukung-kampanye-10-2-2024-di-jis-dibakar,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/02/X-bus-pendukung-jis-03-678x381.png
367,28/10/2024,Menggoyangkan Punggung Mampu Atasi Angin Duduk,SALAH,Twitter,menggoyangkan punggung bagian kanan adalah pertolongan pertama saat terkena angin duduk.,28/10/2024,,,0,0,0,0,https://turnbackhoax.id/2024/10/28/salah-menggoyangkan-punggung-mampu-atasi-angin-duduk,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/10/WhatsApp-Image-2024-10-21-at-21.29.59-678x381.jpeg
368,17/10/2024,Video Dennis Lim Promosi Situs SURGA898,SALAH,Twitter,"“LING KEBAIKAN –>>
Mashllah! Koh dennis, saya pikir boong loh beneran sedekahnya makasi banyak ya koh!”",17/10/2024,,,0,0,0,0,https://turnbackhoax.id/2024/10/17/salah-video-dennis-lim-promosi-situs-surga898,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/10/dl-X-surga-898-01-678x381.png
369,10/04/2025,Dana Bantuan dari BPJS,SALAH,Twitter,"“𝗣𝗥𝗢𝗚𝗥𝗔𝗠 𝗕𝗔𝗡𝗧𝗨𝗔𝗡 𝗕𝗣𝗝𝗦 2025
𝗜𝗡𝗙𝗢 𝗥𝗘𝗦𝗠𝗜. !!!
•BPJS INDONESIA PUSAT MENGELUARKAN DANA BANTUAN  PERIODE 2025
•Penerima Dana Bantuan Terbatas ,Penerima Dana Bantuan Berhak
Rp 3.550.000 /Orang.
Silahkan anda klik tautan untuk cek & klaim ”",10/04/2025,,,0,0,0,0,https://turnbackhoax.id/2025/04/10/penipuan-dana-bantuan-dari-bpjs,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/04/HEADER-Light-Background-1-678x381.png
370,25/06/2025,Seorang Warga Israel Terberak-berak karena Sirine Peringatan Serangan Iran,SALAH,Twitter,“Seorang warga Israel terberak-berak saat sirene peringatan gelombang rudal Iran berbunyi di wilayah pendudukan…”,25/06/2025,,,0,0,0,0,https://turnbackhoax.id/2025/06/25/salah-seorang-warga-israel-terberak-berak-karena-sirine-peringatan-serangan-iran,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/06/X-wn-il-HEADER-678x381.png
371,22/09/2025,Tautan Pendaftaran CPNS Kementerian Imigrasi,SALAH,Twitter,"“PENDAFTARAN CPNS KEMENTERIAN IMIGRASI 2025 RESMI DIBUKA!!
PERSYARATAN:
• Laki -Laki & Prempuan
• Lulusan SMA/SMK /D3/S1-S3 sesuai formasi    jabatan .
• Usia min 18 tahun Maks 45 tahun
• Sehat jasmani rohani& berkelakuan baik
• penempatan daerah masing- masing domisili peserta.
PENDAFTARAN GRATIS TIDAK ADA BIAYA APAPUN SILAHKAN KLIK WEB YANG ADA DI BAWAH”",22/09/2025,,,0,0,0,0,https://turnbackhoax.id/2025/09/22/penipuan-tautan-pendaftaran-cpns-kementerian-imigrasi,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/09/HEADER-Dark-Background-12-678x381.png
372,08/09/2025,Pemerintah Matikan Fitur Live TikTok untuk Bungkam Suara Rakyat,SALAH,TikTok,"“Pemerintah sudah menghalalkan segala cara dengan bungkam suara, selain semua listrik dimatikan, fitur live ditiktok jg hilang
Mohon jaga diri baik² kawan”",08/09/2025,,,0,0,0,0,https://turnbackhoax.id/2025/09/08/salah-pemerintah-matikan-fitur-live-tiktok-untuk-bungkam-suara-rakyat,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/09/HEADER-Dark-Background-3-678x381.png
373,31/10/2024,Iptu Rudiana Dibekuk karena Melanggar HAM,SALAH,Twitter,“Di Bekuk Siang Ini !! Rudiana Kicep – Komnas HAM Temukan 3 Pelanggaran Kasus Vina”,31/10/2024,,,0,0,0,0,https://turnbackhoax.id/2024/10/31/salah-iptu-rudiana-dibekuk-karena-melanggar-ham,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/10/Desain-tanpa-judul-70-678x381.png
374,10/04/2025,Masuk PIK Harus Pakai Paspor dan Bendera Merah Putih Dilarang,SALAH,Twitter,"“MASUK PIK HARUS PAKE
PASSPORT DULU.
BENDERA MERAH PUTIH
DILARANG DIPIK”",10/04/2025,,,0,0,0,0,https://turnbackhoax.id/2025/04/10/salah-masuk-pik-harus-pakai-paspor-dan-bendera-merah-putih-dilarang,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/04/X-pik-paspor-HEADER-678x381.png
375,20/05/2025,YouTuber Aisar Khaled Bagi-Bagi Uang,SALAH,Facebook,"“Selamat siang teman teman terimakasih buat Pak Aisar Khaled atas pengundian berhadiah give away nya terimakasih Pak Aisar Khaled yang sudah mencairkan hadiah uang undian saya sebesar 30 Juta. Dan gk nyangka emang beneran dapat undian give away hadiah nya saya fikir ini hoax ternayata emang beneran dapat hadiah saya 30 Juta, Dan izin teman teman untuk menandai di facebook saya ingin berbagi rezeki juga jika teman teman mau ikutan undian give away berhadiah nya bisa inbox saya di messenger dan bisa juga langsung Whatsaap Aisar Khaled nya ( ‪‪‪‪082164962678‬ ) Bilang aja mau ikutan give away Aisar Khaled!.!”",20/05/2025,,,0,0,0,0,https://turnbackhoax.id/2025/05/20/penipuan-youtuber-aisar-khaled-bagi-bagi-uang,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/05/HEADER-Light-Background-678x381.png
376,24/10/2024,"Jadi Anggota DPR, Verrell Bramasta Bagi-Bagi Rp35 Juta di TikTok",SALAH,Twitter,"“Halo assalamualaikum saya varel bramasta, alhamdulillah saya sudah dilantik menjadi anggota DPR ini janji saya ya. siapa saja yang sudah menemukan postingan ini saya akan berikan bantuan”",24/10/2024,,,0,0,0,0,https://turnbackhoax.id/2024/10/24/penipuan-jadi-anggota-dpr-verrell-bramasta-bagi-bagi-rp35-juta-di-tiktok,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/10/Desain-tanpa-judul-65-678x381.png
377,17/03/2025,Prabowo Angkat Mahfud MD Jadi Pengawas Internal Istana,SALAH,Twitter,Mahfud MD Diangkat Prabowo Jadi Pengawas Internal Istana! 3 Mentri Tidak Pro Rakyat Langsung Diseret,17/03/2025,,,0,0,0,0,https://turnbackhoax.id/2025/03/17/salah-prabowo-angkat-mahfud-md-jadi-pengawas-internal-istana,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/03/8-678x381.png
378,22/08/2025,Prabowo Bakal Ambil Alih Seluruh Pabrik Asing di Indonesia,SALAH,Twitter,"“PABRIK ASING
SELURUH PABRIK YANG MERAUP KEUNTUNGAN DARI SUMBER DAYA ALAM INDONESIA AKAN DIAMBIL ALIH PRESIDEN PRABOWO. PRESIDEN PRABOWO TIDAK MAU JIKA KITA MASIH NURUT DENGAN PERINTAH PIHAK LUAR NEGERI”",22/08/2025,,,0,0,0,0,https://turnbackhoax.id/2025/08/22/salah-prabowo-bakal-ambil-alih-seluruh-pabrik-asing-di-indonesia,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/08/6145697519238234345-1-678x381.jpg
379,26/07/2025,Tautan Pendaftaran Lowongan Kerja Adaro Indonesia,SALAH,Twitter,"“Penerimaan pegawai baru
PT.ADARO (Tbk) 2025
Syarat-syarat:
1.Pria-wanita
2.20-45 tahun
3.Gaji perbulan Rp.18-25 juta
4.SMP,SMA, SMK Dan S1
Posisi:
1.Helper
2.Operator
3.Satpam
4.Driver
5.OB
6.Peking tukang bongkar”",26/07/2025,,,0,0,0,0,https://turnbackhoax.id/2025/07/26/penipuan-tautan-pendaftaran-lowongan-kerja-adaro-indonesia,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/07/HEADER-Dark-Background-8-2-678x381.png
380,07/03/2024,Eksploitasi Peristiwa Pembakaran Gedung Bawaslu,SALAH,Twitter,“Gedung bawaslu dibakar mobil plat merah di bakarRakyat sudah tak percaya 100% di era @jokowi @prabowo”.,07/03/2024,,,0,0,0,0,https://turnbackhoax.id/2024/03/07/salah-eksploitasi-peristiwa-pembakaran-gedung-bawaslu,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/03/bawaslu-2019-molotov-03-678x381.png
381,17/07/2025,Potret “Penemuan Baju dan Peralatan Tentara”,SALAH,Twitter,Ditemukan alat dan baju tentara dahulu punya siapa ya,17/07/2025,,,0,0,0,0,https://turnbackhoax.id/2025/07/17/salah-potret-penemuan-baju-dan-peralatan-tentara,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/07/HEADER-Light-Background-8-678x381.png
382,09/05/2025,41 Pasukan Khusus TNI Gugur Saat Melakukan Misi Kemanusiaan di Gaza,SALAH,Twitter,"INNALILLAAHI WAINNA ILAIHI RAAJI’UUN..
LETKOL inf. WISNU gugur beserta 40 Anggota Pasukan Khusus TNI yang bersandi GARUDA HITAM PBB dalam Misinya di Gaza akibat dibombardir pesawat gabungan Israel dan AS pada Jum’at MaLam 25 April 2025 Setelah sebelumnya Menghancurkan Gudang senjata milik Israel di Otoritas GAZA..
TNI HEBAAAT DI GAZA, SEMOGA ALLAAH Subhaanahuh Wata’ala TETAP MELINDUNGI TNI DAN MEMBERI KEMENANGAN TNI.. MEREKA GUGUR SEBAGAI SYUHADA KARENA MEMBELA MEREKA YANG DITINDAS OLEH ISRAEL YANG DIDUKUNG PENUH OLEH AS",09/05/2025,,,0,0,0,0,https://turnbackhoax.id/2025/05/09/salah-41-pasukan-khusus-tni-gugur-saat-melakukan-misi-kemanusiaan-di-gaza,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/05/HEADER-Dark-Background-3-678x381.png
383,19/12/2024,Fuji Bagi-Bagi Hadiah di Akun TikTok “Fujiiian giveawayy”,SALAH,Twitter,"“ khusus followers saya.
mau duit + iPhone ? wa saya dibawah",19/12/2024,,,0,0,0,0,https://turnbackhoax.id/2024/12/19/penipuan-fuji-bagi-bagi-hadiah-di-akun-tiktok-fujiiian-giveawayy,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/12/Cream-Brown-Cookies-Day-Simple-Step-Recipe-Creative-Poster-e1734593381343-678x381.jpg
384,07/10/2025,TNI Akan Bergerak ke Gaza Hari Ini,SALAH,Twitter,“Semoga Dilindungi Para Pasukan Elit TNI (Sumud Flotilla)”,07/10/2025,,,0,0,0,0,https://turnbackhoax.id/2025/10/07/salah-tni-akan-bergerak-ke-gaza-hari-ini,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/10/HEADER-Light-Background-8-678x381.png
385,08/09/2025,Alfamart Bagi-bagi 280 Kulkas dan Mesin Cuci,SALAH,Twitter,"“Dengan bangga kami umumkan bahwa kami akan membagikan 280 kulkas dan mesin cuci yang tidak dapat dijual karena goresan dan penyok kecil. Semuanya dalam kondisi baik dan baru. Kami akan mengirimkannya secara acak kepada para pengikut setiap hari. Cukup ketik @ dan tekan tombol sorotan. Jika berubah menjadi biru, Anda telah terpilih.Pemenang akan diumumkan pada 10 September 2025”.",08/09/2025,,,0,0,0,0,https://turnbackhoax.id/2025/09/08/penipuan-alfamart-bagi-bagi-280-kulkas-dan-mesin-cuci,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-08-at-21.02.50-678x381.jpeg
386,18/10/2024,Warga Kampung Bondowoso Kaya Raya setelah Main Judi Online,SALAH,Twitter,“Warga di dusun tapen kecamatan bondowoso yang dulunya hidup susah kini nasibnya berubah dalam sekejap seiring aktivitas sehari-hari warga yang kini bermain slot disitus apek88 berbagai mobil mewah keluaran terbaru terparkir didepan rumah warga mobil ini dibeli dari hasil jackpot disitus apek88”,18/10/2024,,,0,0,0,0,https://turnbackhoax.id/2024/10/18/salah-warga-kampung-bondowoso-kaya-raya-setelah-main-judi-online,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/10/13-1-678x381.jpg
387,04/08/2025,Bos Perusahaan Otobus (PO) Haryanto Bagi-Bagi Uang,SALAH,Twitter,"“W.A:081374207931
ASSALAMUALAIKUM SAYA HAJI HARYANTO KHUSUS YANG BISA TANGKAP GAMBAR PAS DENGAN GARIS PAK HAJI AKAN KASIH HADIAH UANG 50 JUTA INI ASLI BUKAN HOAX YA”",04/08/2025,,,0,0,0,0,https://turnbackhoax.id/2025/08/04/penipuan-bos-perusahaan-otobus-po-haryanto-bagi-bagi-uang,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/08/6089395643358498157-678x381.jpg
388,23/10/2025,Video “TNI Tangkap Kapal Nelayan Malaysia di Ambalat”,SALAH,Twitter,“KALI INI TIDAK ADA TOLERANSI BAGI NELAYAN LUAR UNTUK BEROPERASI ILEGAL DI LAUT AMBALAT COY PASUKAN HANTU LAUT TNI KINI BERHASIL MENANGKAP KAPAL LAUT NELAYAN BESAR MILIK MALAYSIA YANG TELAH BEROPERASI TANPA IZIN HAL ITU DITEGASKAN KARENA SEPENUHNYA LAUT AMBALAT ADALAH MILIK INDONESIA MENURUT KALIAN APAKAH SUDAH PANTAS KAPAL INI DITENGGELAMKAN COY”,23/10/2025,,,0,0,0,0,https://turnbackhoax.id/2025/10/23/salah-video-tni-tangkap-kapal-nelayan-malaysia-di-ambalat,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/10/HEADER-Light-Background-16-1-678x381.png
389,18/10/2024,Menteri Bahlil Terciduk dan Pakai Baju Tahanan,SALAH,Twitter,"“DETIK² SI BAHLUL TERCIDUK.
BAHLUL TERCIDUK..!
SERUKAN PEMILU TABRAK ATURAN”",18/10/2024,,,0,0,0,0,https://turnbackhoax.id/2024/10/18/salah-menteri-bahlil-terciduk-dan-pakai-baju-tahanan,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/10/Desain-tanpa-judul-59-678x381.png
390,21/10/2024,"CNBC Indonesia Beritakan “PM China : Negara gila agama tidak akan maju sampai kapan pun, Contohnya seperti indonesia”",SALAH,Twitter,"“PM China : Negara gila agama tidak akan maju sampai kapan pun, Contohnya seperti indonesia”",21/10/2024,,,0,0,0,0,https://turnbackhoax.id/2024/10/21/salah-cnbc-indonesia-beritakan-pm-china-negara-gila-agama-tidak-akan-maju-sampai-kapan-pun-contohnya-seperti-indonesia,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/10/Screenshot-1776-678x381.png
